site_name,source,source_url,latitude,longitude,source_file,site_type
Templo en U de Infantas,wikidata,http://www.wikidata.org/entity/Q107673019,-11.949697,-77.071754,wikidata_archeological_sites.geojson,temple
Templo Malabrigo,osm,https://www.openstreetmap.org/way/1380009658,-7.713920,-79.450655,osm_archeological_sites.geojson,temple
Templo Pintado,osm,https://www.openstreetmap.org/node/2692743937,-12.260261,-76.901326,osm_archeological_sites.geojson,temple
Templo viejo,osm,https://www.openstreetmap.org/node/2692745520,-12.259439,-76.899812,osm_archeological_sites.geojson,temple
Templo Wiracocha,osm,https://www.openstreetmap.org/way/1364153356,-14.174195,-71.370192,osm_archeological_sites.geojson,temple
terrace,archaeogeodesy.org,,-16.753382,-68.307113,archaeogeodesy_peru.csv,terrace
terraces,archaeogeodesy.org,,-0.070722,-78.204610,archaeogeodesy_peru.csv,terrace
terraces,archaeogeodesy.org,,-0.010116,-78.195302,archaeogeodesy_peru.csv,terrace
terraces,archaeogeodesy.org,,-0.074218,-78.205158,archaeogeodesy_peru.csv,terrace
terraces,archaeogeodesy.org,,-8.620307,-77.669713,archaeogeodesy_peru.csv,terrace
terraces,archaeogeodesy.org,,-16.746319,-68.302029,archaeogeodesy_peru.csv,terrace
terraces,archaeogeodesy.org,,-16.689973,-68.308441,archaeogeodesy_peru.csv,terrace
terraces,archaeogeodesy.org,,-16.818196,-68.197383,archaeogeodesy_peru.csv,terrace
terraces,archaeogeodesy.org,,-16.299121,-72.091611,archaeogeodesy_peru.csv,terrace
terraces,archaeogeodesy.org,,-16.174858,-72.032625,archaeogeodesy_peru.csv,terrace
terraces,archaeogeodesy.org,,-16.166928,-72.024224,archaeogeodesy_peru.csv,terrace
terraces,archaeogeodesy.org,,-16.178288,-72.042364,archaeogeodesy_peru.csv,terrace
tesor,archaeogeodesy.org,,-14.962952,-64.641703,archaeogeodesy_peru.csv,
tetec,archaeogeodesy.org,,-13.515010,-71.965626,archaeogeodesy_peru.csv,
teyut,archaeogeodesy.org,,11.038241,-73.925306,archaeogeodesy_peru.csv,
The Chicama-Moche Intervalley Canal,archaeogeodesy.org,,-8.046076,-79.054327,archaeogeodesy_peru.csv,canal
The Cocoon,osm,https://www.openstreetmap.org/way/900811355,-14.640354,-75.247125,osm_archeological_sites.geojson,
tikra,archaeogeodesy.org,,-10.064581,-76.629379,archaeogeodesy_peru.csv,
Tikra,wikidata,http://www.wikidata.org/entity/Q21044327,-10.063219,-76.630634,wikidata_archeological_sites.geojson,
Tikra,Wikipedia,https://en.wikipedia.org/wiki/Tikra,-10.051390,-76.619440,wikipedia_peru_archaeological_sites.csv,
tilca,archaeogeodesy.org,,-23.586093,-65.403677,archaeogeodesy_peru.csv,
tilig,archaeogeodesy.org,,-19.558820,-69.922679,archaeogeodesy_peru.csv,
tinaj,archaeogeodesy.org,,-15.002053,-70.581028,archaeogeodesy_peru.csv,
tinga,archaeogeodesy.org,,-11.889457,-77.071213,archaeogeodesy_peru.csv,
tinya,archaeogeodesy.org,,-8.945683,-76.999869,archaeogeodesy_peru.csv,
Tinyaq,wikidata,http://www.wikidata.org/entity/Q20085581,-12.977800,-74.200000,wikidata_archeological_sites.geojson,
Tinyash,osm,https://www.openstreetmap.org/node/4831350929,-8.945596,-77.000093,osm_archeological_sites.geojson,
tipon,archaeogeodesy.org,,-13.571139,-71.784723,archaeogeodesy_peru.csv,
Tipón,osm,https://www.openstreetmap.org/way/37084951,-13.569929,-71.783584,osm_archeological_sites.geojson,
Tipón,wikidata,http://www.wikidata.org/entity/Q2003624,-13.570833,-71.783056,wikidata_archeological_sites.geojson,
Tipón,Wikipedia,,-13.566700,-71.783300,sites_wikipedia.geojson,
tocae,archaeogeodesy.org,,-8.946814,-67.193667,archaeogeodesy_peru.csv,
tocag,archaeogeodesy.org,,-8.958788,-67.282614,archaeogeodesy_peru.csv,
tocaq,archaeogeodesy.org,,-8.969680,-67.253891,archaeogeodesy_peru.csv,
tocas,archaeogeodesy.org,,-8.963140,-67.248042,archaeogeodesy_peru.csv,
Tocas,osm,https://www.openstreetmap.org/node/1728416763,-8.828688,-78.113362,osm_archeological_sites.geojson,
tocge,archaeogeodesy.org,,-8.965316,-67.237733,archaeogeodesy_peru.csv,
tocog,archaeogeodesy.org,,-22.252636,-69.477067,archaeogeodesy_peru.csv,
tocop,archaeogeodesy.org,,-22.254128,-69.477700,archaeogeodesy_peru.csv,
tocss,archaeogeodesy.org,,-8.966339,-67.241391,archaeogeodesy_peru.csv,
todos santos,archaeogeodesy.org,,-13.200000,-63.700000,archaeogeodesy_peru.csv,
tokio,archaeogeodesy.org,,-15.005837,-64.369168,archaeogeodesy_peru.csv,
tomap,archaeogeodesy.org,,0.167139,-78.428254,archaeogeodesy_peru.csv,
tomav,archaeogeodesy.org,,-8.391804,-78.737654,archaeogeodesy_peru.csv,
Tomb,osm,https://www.openstreetmap.org/way/589048749,-6.952196,-77.574004,osm_archeological_sites.geojson,tomb
Tomb,osm,https://www.openstreetmap.org/way/589048750,-6.950515,-77.563773,osm_archeological_sites.geojson,tomb
Tomb,osm,https://www.openstreetmap.org/way/589059826,-6.998701,-77.693481,osm_archeological_sites.geojson,tomb
Tomb,osm,https://www.openstreetmap.org/way/589059829,-7.008738,-77.679015,osm_archeological_sites.geojson,tomb
Tomb,osm,https://www.openstreetmap.org/way/589059832,-6.989005,-77.672948,osm_archeological_sites.geojson,tomb
Tomb,osm,https://www.openstreetmap.org/way/589059835,-7.000314,-77.659693,osm_archeological_sites.geojson,tomb
Tomb,osm,https://www.openstreetmap.org/way/589059838,-7.000293,-77.614878,osm_archeological_sites.geojson,tomb
Tomb,osm,https://www.openstreetmap.org/way/589059841,-6.996687,-77.617311,osm_archeological_sites.geojson,tomb
tomer,archaeogeodesy.org,,-9.171668,-78.225382,archaeogeodesy_peru.csv,
tompu,archaeogeodesy.org,,-15.734339,-72.750193,archaeogeodesy_peru.csv,
tomup,archaeogeodesy.org,,-16.224547,-72.502121,archaeogeodesy_peru.csv,
toquc,archaeogeodesy.org,,-17.288040,-70.705671,archaeogeodesy_peru.csv,
Toquepala Caves,wikidata,http://www.wikidata.org/entity/Q568661,-17.304336,-70.717986,wikidata_archeological_sites.geojson,cave
Torata Alta,"Isotopic evidence for Middle Horizon to 16th century camelid herding in the Osmore Valley, Peru",https://doi.org/10.1002/oa.1157,-17.076660,-70.828220,Peru_academic_master.csv,
Torga,osm,https://www.openstreetmap.org/node/5336885758,-9.992704,-76.688508,osm_archeological_sites.geojson,
Toro,osm,https://www.openstreetmap.org/node/1728416772,-6.582778,-79.940556,osm_archeological_sites.geojson,
Toro Muerto,wikidata,http://www.wikidata.org/entity/Q2475797,-16.222200,-72.507800,wikidata_archeological_sites.geojson,
toron,archaeogeodesy.org,,-13.206227,-72.451171,archaeogeodesy_peru.csv,
Torontoy,osm,https://www.openstreetmap.org/way/1177936298,-13.206193,-72.451360,osm_archeological_sites.geojson,
tower,archaeogeodesy.org,,39.914503,116.659823,archaeogeodesy_peru.csv,tower
trace,archaeogeodesy.org,,-16.459255,-72.224367,archaeogeodesy_peru.csv,
trace,archaeogeodesy.org,,-16.480404,-72.184761,archaeogeodesy_peru.csv,
trace,archaeogeodesy.org,,-16.442574,-72.219688,archaeogeodesy_peru.csv,
traces,archaeogeodesy.org,,-16.513578,-72.371164,archaeogeodesy_peru.csv,
trail,archaeogeodesy.org,,-6.312011,-78.017493,archaeogeodesy_peru.csv,
trail,archaeogeodesy.org,,-6.292690,-78.020080,archaeogeodesy_peru.csv,
trail,archaeogeodesy.org,,-9.549127,-78.174583,archaeogeodesy_peru.csv,
trail,archaeogeodesy.org,,-16.164436,-72.022989,archaeogeodesy_peru.csv,
Trapezoid,osm,https://www.openstreetmap.org/way/907610358,-14.742614,-75.051616,osm_archeological_sites.geojson,
Trapezoids,osm,https://www.openstreetmap.org/way/510575370,-14.803083,-75.059992,osm_archeological_sites.geojson,
Trapezoids,osm,https://www.openstreetmap.org/way/660055001,-14.798528,-75.063981,osm_archeological_sites.geojson,
Traveller - East,osm,https://www.openstreetmap.org/way/510556592,-14.597914,-75.175379,osm_archeological_sites.geojson,
Traveller - West,osm,https://www.openstreetmap.org/way/510556593,-14.593438,-75.204948,osm_archeological_sites.geojson,
trchp,archaeogeodesy.org,,-16.552236,-71.458398,archaeogeodesy_peru.csv,
Tres Huacas,osm,https://www.openstreetmap.org/node/1728416775,-7.951389,-79.221389,osm_archeological_sites.geojson,huaca
tric1,archaeogeodesy.org,,-10.373817,-67.430585,archaeogeodesy_peru.csv,
tric2,archaeogeodesy.org,,-10.327613,-67.582653,archaeogeodesy_peru.csv,
trici,archaeogeodesy.org,,-10.324108,-67.539095,archaeogeodesy_peru.csv,
trien,archaeogeodesy.org,,-10.271224,-67.543609,archaeogeodesy_peru.csv,
trig1,archaeogeodesy.org,,-10.306769,-67.500549,archaeogeodesy_peru.csv,
trig2,archaeogeodesy.org,,-10.307546,-67.501193,archaeogeodesy_peru.csv,
trig3,archaeogeodesy.org,,-10.308491,-67.501140,archaeogeodesy_peru.csv,
trig4,archaeogeodesy.org,,-10.374296,-67.428823,archaeogeodesy_peru.csv,
trig5,archaeogeodesy.org,,-10.335818,-67.508758,archaeogeodesy_peru.csv,
trig6,archaeogeodesy.org,,-10.308839,-67.500404,archaeogeodesy_peru.csv,
trige,archaeogeodesy.org,,-10.306417,-67.499591,archaeogeodesy_peru.csv,
Trinchira pukara,osm,https://www.openstreetmap.org/way/771627510,-14.381666,-69.625651,osm_archeological_sites.geojson,fortress
trinidad,archaeogeodesy.org,,-14.800000,-64.700000,archaeogeodesy_peru.csv,
trio2,archaeogeodesy.org,,-10.268944,-67.534220,archaeogeodesy_peru.csv,
trio3,archaeogeodesy.org,,-10.266783,-67.535693,archaeogeodesy_peru.csv,
trio4,archaeogeodesy.org,,-10.335041,-67.531737,archaeogeodesy_peru.csv,
trio5,archaeogeodesy.org,,-10.324736,-67.509032,archaeogeodesy_peru.csv,
trio6,archaeogeodesy.org,,-10.321467,-67.547653,archaeogeodesy_peru.csv,
triov,archaeogeodesy.org,,-10.298479,-67.557093,archaeogeodesy_peru.csv,
tripa,archaeogeodesy.org,,-10.318696,-67.558295,archaeogeodesy_peru.csv,
triple geoglyph 1177m,archaeogeodesy.org,,-9.128180,-67.213398,archaeogeodesy_peru.csv,geoglyph
triple square 2200m,archaeogeodesy.org,,-9.897553,-67.423501,archaeogeodesy_peru.csv,
"triple zanja 11,115m",archaeogeodesy.org,,-15.202139,-64.469731,archaeogeodesy_peru.csv,
triq1,archaeogeodesy.org,,-10.372867,-67.428516,archaeogeodesy_peru.csv,
triq2,archaeogeodesy.org,,-10.372024,-67.417703,archaeogeodesy_peru.csv,
triq3,archaeogeodesy.org,,-10.372304,-67.419442,archaeogeodesy_peru.csv,
triq4,archaeogeodesy.org,,-10.336995,-67.405241,archaeogeodesy_peru.csv,
triq5,archaeogeodesy.org,,-10.327782,-67.540803,archaeogeodesy_peru.csv,
triq6,archaeogeodesy.org,,-10.364545,-67.416058,archaeogeodesy_peru.csv,
triq7,archaeogeodesy.org,,-10.306946,-67.499549,archaeogeodesy_peru.csv,
tris1,archaeogeodesy.org,,-10.371094,-67.418894,archaeogeodesy_peru.csv,
trisq,archaeogeodesy.org,,-10.378195,-67.419351,archaeogeodesy_peru.csv,
triuc,archaeogeodesy.org,,-10.329039,-67.542350,archaeogeodesy_peru.csv,
triug,archaeogeodesy.org,,-10.373370,-67.429748,archaeogeodesy_peru.csv,
triuq,archaeogeodesy.org,,-10.360685,-67.334271,archaeogeodesy_peru.csv,
trspg,archaeogeodesy.org,,-8.142176,-78.905700,archaeogeodesy_peru.csv,
Trujillo,osm,https://www.openstreetmap.org/way/480862555,-12.003785,-76.910207,osm_archeological_sites.geojson,
Trujillo,osm,https://www.openstreetmap.org/way/480862556,-12.002541,-76.911501,osm_archeological_sites.geojson,
tuchm,archaeogeodesy.org,,-11.147689,-66.160197,archaeogeodesy_peru.csv,
tuchu,archaeogeodesy.org,,-6.512938,-79.856927,archaeogeodesy_peru.csv,
tuchz,archaeogeodesy.org,,-11.145879,-66.159941,archaeogeodesy_peru.csv,
tucuh,archaeogeodesy.org,,-6.513142,-79.844756,archaeogeodesy_peru.csv,
tucum,archaeogeodesy.org,,-6.511416,-79.839255,archaeogeodesy_peru.csv,
Tucupina 1,osm,https://www.openstreetmap.org/node/11483282643,-7.844174,-78.033195,osm_archeological_sites.geojson,
Tucupina 2,osm,https://www.openstreetmap.org/node/11483282642,-7.840405,-78.035478,osm_archeological_sites.geojson,
Tucupina 3,osm,https://www.openstreetmap.org/node/11483282641,-7.836414,-78.038325,osm_archeological_sites.geojson,
Tucupina 4,osm,https://www.openstreetmap.org/node/11483282640,-7.831649,-78.040861,osm_archeological_sites.geojson,
Tucupina 5,osm,https://www.openstreetmap.org/node/11483282639,-7.830430,-78.042280,osm_archeological_sites.geojson,
Tucupina 6,osm,https://www.openstreetmap.org/node/11483282638,-7.829752,-78.043915,osm_archeological_sites.geojson,
tucuw,archaeogeodesy.org,,-9.209945,-76.803480,archaeogeodesy_peru.csv,
tulip,archaeogeodesy.org,,0.086219,-78.736250,archaeogeodesy_peru.csv,
Tumac,osm,https://www.openstreetmap.org/way/591279751,-7.836498,-77.365894,osm_archeological_sites.geojson,
Tumba Inca,osm,https://www.openstreetmap.org/way/589048748,-6.974514,-77.595993,osm_archeological_sites.geojson,tomb
Tumbas Reales de Sipán,osm,https://www.openstreetmap.org/node/5330048283,-6.801878,-79.600231,osm_archeological_sites.geojson,tomb
tumbv,archaeogeodesy.org,,-7.017641,-78.751284,archaeogeodesy_peru.csv,
Tumibamba,osm,https://www.openstreetmap.org/node/7166536602,-13.463949,-72.257085,osm_archeological_sites.geojson,
tumsh,archaeogeodesy.org,,-9.037838,-77.814671,archaeogeodesy_peru.csv,
Tumshukayko,wikidata,http://www.wikidata.org/entity/Q7852704,-9.044444,-77.807778,wikidata_archeological_sites.geojson,
Tumshukayko,Wikipedia,https://en.wikipedia.org/wiki/Tumshukayko,-9.037840,-77.814670,wikipedia_peru_archaeological_sites.csv,
tunan,archaeogeodesy.org,,-11.721711,-75.598050,archaeogeodesy_peru.csv,
Tunanmarca,Wikipedia,https://en.wikipedia.org/wiki/Tunanmarca,-11.720056,-75.598583,wikipedia_peru_archaeological_sites.csv,
Tunanmarka,osm,https://www.openstreetmap.org/way/771625899,-11.721048,-75.598388,osm_archeological_sites.geojson,
Tunanmarka,wikidata,http://www.wikidata.org/entity/Q12071621,-11.720100,-75.598600,wikidata_archeological_sites.geojson,
Tunay Kassa,wikidata,http://www.wikidata.org/entity/Q3542075,-14.233389,-73.150889,wikidata_archeological_sites.geojson,
tunuh,archaeogeodesy.org,,-15.888977,-69.931309,archaeogeodesy_peru.csv,
Tupu Inka,wikidata,http://www.wikidata.org/entity/Q15950013,-16.224147,-68.969814,wikidata_archeological_sites.geojson,
Tupucjirca,osm,https://www.openstreetmap.org/node/1728416789,-9.415833,-77.224722,osm_archeological_sites.geojson,
Tuqowachana,osm,https://www.openstreetmap.org/node/10290293747,-13.477469,-71.971230,osm_archeological_sites.geojson,
Turpun,osm,https://www.openstreetmap.org/node/1728416790,-11.566944,-75.881667,osm_archeological_sites.geojson,
tusir,archaeogeodesy.org,,-10.443778,-76.263789,archaeogeodesy_peru.csv,
tvert,archaeogeodesy.org,,-9.741470,-67.070244,archaeogeodesy_peru.csv,
Twelve-angled stone,Wikipedia,https://en.wikipedia.org/wiki/Twelve-angled_stone,-13.516100,-71.976400,wikipedia_peru_archaeological_sites.csv,
two quadralaterals 1430m,archaeogeodesy.org,,-9.108950,-67.245449,archaeogeodesy_peru.csv,
tzara,archaeogeodesy.org,,-9.170897,-77.628781,archaeogeodesy_peru.csv,
Tápuc - Cerro Matagara,osm,https://www.openstreetmap.org/node/5642043616,-10.470428,-76.467625,osm_archeological_sites.geojson,cerro
Túcume,Wikipedia,https://en.wikipedia.org/wiki/T%C3%BAcume,-6.514000,-79.860000,00_master_corrected.csv,
Túcume,wikidata,http://www.wikidata.org/entity/Q1677131,-6.515830,-79.844200,wikidata_archeological_sites.geojson,
Túcume,Wikipedia,,-6.516900,-79.842900,sites_wikipedia.geojson,
Túcume (Valley of Pyramids),Wikipedia,https://en.wikipedia.org/wiki/Túcume,-6.518000,-79.832000,ES EOGatewaysatelliteAR_Sentinel-2 imageryTheMinistryofCulturesfullSIGDA.csv,pyramid
uchku,archaeogeodesy.org,,-9.754499,-76.651694,archaeogeodesy_peru.csv,
Uchkus Inkañan,osm,https://www.openstreetmap.org/way/771625885,-12.737572,-74.857957,osm_archeological_sites.geojson,
Uchkus Inkañan,wikidata,http://www.wikidata.org/entity/Q4479436,-12.737433,-74.862936,wikidata_archeological_sites.geojson,
uchur,archaeogeodesy.org,,-8.089593,-77.689021,archaeogeodesy_peru.csv,
ucuch,archaeogeodesy.org,,-11.048375,-76.171060,archaeogeodesy_peru.csv,
UFO?,osm,https://www.openstreetmap.org/node/8481634852,-14.663118,-75.136419,osm_archeological_sites.geojson,
Uhle - Xllngchic An,osm,https://www.openstreetmap.org/way/630946918,-8.107821,-79.071096,osm_archeological_sites.geojson,
uinti,archaeogeodesy.org,,-13.175667,-72.557333,archaeogeodesy_peru.csv,
ukrur,archaeogeodesy.org,,-9.398715,-76.694877,archaeogeodesy_peru.csv,
ultiq,archaeogeodesy.org,,-10.155643,-66.908510,archaeogeodesy_peru.csv,
umaru,archaeogeodesy.org,,-9.855572,-76.040900,archaeogeodesy_peru.csv,
umasc,archaeogeodesy.org,,-15.733409,-70.168740,archaeogeodesy_peru.csv,
Umpamalca,osm,https://www.openstreetmap.org/node/1728416798,-11.751111,-75.600833,osm_archeological_sites.geojson,
Un Cabeza,osm,https://www.openstreetmap.org/way/930395059,-14.694704,-75.227197,osm_archeological_sites.geojson,
Un Cara,osm,https://www.openstreetmap.org/way/931655167,-14.703157,-75.207121,osm_archeological_sites.geojson,
Un geoglifo de un camarón,osm,https://www.openstreetmap.org/node/8374226736,-14.805859,-74.923385,osm_archeological_sites.geojson,geoglyph
Un geoglifo de un pez globo.,osm,https://www.openstreetmap.org/node/8570435160,-14.808405,-74.923644,osm_archeological_sites.geojson,geoglyph
un geoglifo de una cara risueña,osm,https://www.openstreetmap.org/node/8573473890,-14.872497,-74.935962,osm_archeological_sites.geojson,geoglyph
Un geoglifo de una foca,osm,https://www.openstreetmap.org/node/8577484298,-15.292405,-74.545272,osm_archeological_sites.geojson,geoglyph
Un raro ejemplo de una línea de geoglifo que es un ángulo recto.,osm,https://www.openstreetmap.org/node/8478113667,-14.656427,-75.300772,osm_archeological_sites.geojson,geoglyph
unida,archaeogeodesy.org,,-19.947746,-69.619179,archaeogeodesy_peru.csv,
unish,archaeogeodesy.org,,-11.931610,-75.281202,archaeogeodesy_peru.csv,
unitc,archaeogeodesy.org,,-19.936911,-69.638424,archaeogeodesy_peru.csv,
unitc1,archaeogeodesy.org,,-19.937969,-69.615279,archaeogeodesy_peru.csv,
unitc2,archaeogeodesy.org,,-19.912008,-69.638081,archaeogeodesy_peru.csv,
unort,archaeogeodesy.org,,-13.339272,-72.007416,archaeogeodesy_peru.csv,
Unreported pyramids (forbidden valley),PotP,,-10.500000,-77.300000,sites_youtube_pillars_of_the_past.geojson,pyramid
Untahui,osm,https://www.openstreetmap.org/node/1728416804,-16.558056,-69.733889,osm_archeological_sites.geojson,
Unuyoc,osm,https://www.openstreetmap.org/node/1728416806,-13.230833,-72.390278,osm_archeological_sites.geojson,
upata,archaeogeodesy.org,,-13.402694,-74.250252,archaeogeodesy_peru.csv,
upirq,archaeogeodesy.org,,-13.365086,-74.235797,archaeogeodesy_peru.csv,
uquir,archaeogeodesy.org,,-12.717469,-76.430219,archaeogeodesy_peru.csv,
Uquismarca,osm,https://www.openstreetmap.org/node/1728416815,-9.796111,-77.771389,osm_archeological_sites.geojson,
Urco,wikidata,http://www.wikidata.org/entity/Q111221746,-13.321521,-71.984463,wikidata_archeological_sites.geojson,
Urpish,Wikipedia,https://en.wikipedia.org/wiki/Urpish,-9.283000,-76.733000,wikipedia_peru_archaeological_sites.csv,
urubt,archaeogeodesy.org,,-13.229324,-72.407746,archaeogeodesy_peru.csv,
Urumalca,osm,https://www.openstreetmap.org/node/1728416820,-8.051944,-78.418611,osm_archeological_sites.geojson,
uruto,archaeogeodesy.org,,-13.291930,-72.103624,archaeogeodesy_peru.csv,
uscc2,archaeogeodesy.org,,-14.299675,-74.183038,archaeogeodesy_peru.csv,
uscc3,archaeogeodesy.org,,-14.303777,-74.180571,archaeogeodesy_peru.csv,
usccu,archaeogeodesy.org,,-14.295969,-74.186310,archaeogeodesy_peru.csv,
Ushnu Cruz,osm,https://www.openstreetmap.org/node/4652648503,-9.396392,-77.124459,osm_archeological_sites.geojson,ushnu
usink,archaeogeodesy.org,,-12.737523,-74.857955,archaeogeodesy_peru.csv,
Uskallaqta,wikidata,http://www.wikidata.org/entity/Q16902432,-15.669100,-71.615800,wikidata_archeological_sites.geojson,
Usnu,osm,https://www.openstreetmap.org/way/414273753,-13.652738,-73.955535,osm_archeological_sites.geojson,
Usnu,wikidata,http://www.wikidata.org/entity/Q15950066,-9.852363,-76.030112,wikidata_archeological_sites.geojson,
Usnu Muqu,wikidata,http://www.wikidata.org/entity/Q25044778,-13.621111,-72.872222,wikidata_archeological_sites.geojson,
